match_id,team_name,team_region,core_shots,core_goals,core_saves,core_assists,movement_total_distance,air_time,defense_time,offense_time,demo_inflicted,score,winner,event,event_split
61800672f8090ec74528a456,ELEVATE,South America,24.0,7.0,19.0,2.0,6185134.0,239.8,2930.62,1266.68,12.0,0,False,Regional 2,Fall
61800672f8090ec74528a457,GUIDANCE GAMING,South America,44.0,12.0,21.0,8.0,8664638.0,358.07,4005.77,1916.88,21.0,2,False,Regional 2,Fall
61800672f8090ec74528a457,TRUE NEUTRAL,South America,42.0,15.0,24.0,10.0,8762865.0,353.2,3944.27,1947.47,13.0,3,True,Regional 2,Fall
61800672f8090ec74528a458,ENDGAME,South America,32.0,8.0,13.0,4.0,4891790.0,240.83,1936.35,1442.23,9.0,3,True,Regional 2,Fall
61800672f8090ec74528a458,VIPERS ESPORTS,South America,19.0,4.0,21.0,3.0,4762224.0,240.44,2497.27,880.6,9.0,0,False,Regional 2,Fall
61800672f8090ec74528a459,TEAM SIGNAL,South America,44.0,9.0,32.0,4.0,8220315.0,300.71,3551.24,1997.72,20.0,2,False,Regional 2,Fall
61800672f8090ec74528a459,NOVUS AEVI,South America,58.0,11.0,26.0,7.0,7807151.0,317.52,3450.69,2070.89,11.0,3,True,Regional 2,Fall
61800672f8090ec74528a45a,FURIA ESPORTS,South America,31.0,15.0,8.0,14.0,4491716.0,243.7,1814.54,1349.35,9.0,3,True,Regional 2,Fall
61800672f8090ec74528a45a,TRUE NEUTRAL,South America,10.0,0.0,14.0,0.0,4538920.0,175.18,2220.6,929.52,7.0,0,False,Regional 2,Fall
61800672f8090ec74528a45b,NOBLE ESPORTS,South America,24.0,11.0,16.0,8.0,4658173.0,191.02,2097.48,1040.66,20.0,3,True,Regional 2,Fall
61800672f8090ec74528a45b,NOVUS AEVI,South America,22.0,3.0,10.0,1.0,4493128.0,189.27,1969.03,1134.46,9.0,0,False,Regional 2,Fall
61800672f8090ec74528a45c,ERA ETERNITY,South America,33.0,11.0,24.0,9.0,6220531.0,294.6,2959.54,1348.39,9.0,3,True,Regional 2,Fall
61800672f8090ec74528a45c,ENDGAME,South America,39.0,7.0,18.0,4.0,6158033.0,304.69,2804.69,1509.36,11.0,1,False,Regional 2,Fall
61800672f8090ec74528a45d,DREAM CONSPIRACY,South America,39.0,7.0,14.0,4.0,6641971.0,317.97,3042.45,1557.82,13.0,1,False,Regional 2,Fall
61800672f8090ec74528a45d,VEGAS INFERNO,South America,35.0,11.0,27.0,7.0,6884658.0,249.94,2878.98,1711.68,10.0,3,True,Regional 2,Fall
61800672f8090ec74528a45e,GUIDANCE GAMING,South America,31.0,9.0,27.0,8.0,6665287.0,204.82,3138.41,1486.34,12.0,3,True,Regional 2,Fall
61800672f8090ec74528a45e,ENDLXSS TEAM,South America,47.0,8.0,15.0,4.0,6712787.0,231.59,2853.09,1780.73,12.0,1,False,Regional 2,Fall
61800672f8090ec74528a45f,TEAM SIGNAL,South America,46.0,15.0,12.0,9.0,6422792.0,343.25,2544.83,1704.88,15.0,3,True,Regional 2,Fall
61800672f8090ec74528a45f,FTW ESPORTS,South America,21.0,5.0,19.0,4.0,5850856.0,267.4,3022.36,1185.54,8.0,1,False,Regional 2,Fall
61800672f8090ec74528a460,VIPERS ESPORTS,South America,47.0,16.0,21.0,14.0,7886077.0,371.13,3772.53,1906.52,22.0,3,True,Regional 2,Fall
61800672f8090ec74528a460,LEVIATÁN,South America,38.0,14.0,18.0,10.0,8085142.0,325.99,3679.55,1961.65,14.0,2,False,Regional 2,Fall
61800672f8090ec74528a461,ELEVATE,South America,43.0,12.0,10.0,11.0,4808801.0,202.09,1742.3,1493.0,11.0,3,True,Regional 2,Fall
61800672f8090ec74528a461,NOCTURNS GAMING,South America,19.0,6.0,18.0,3.0,4528164.0,185.9,2372.68,859.94,11.0,0,False,Regional 2,Fall
61800672f8090ec74528a462,FURIA ESPORTS,South America,47.0,9.0,19.0,8.0,5880773.0,311.71,2397.2,1729.36,13.0,3,True,Regional 2,Fall
61800672f8090ec74528a462,VEGAS INFERNO,South America,29.0,6.0,29.0,5.0,5969911.0,288.79,2844.49,1281.68,12.0,0,False,Regional 2,Fall
61800672f8090ec74528a463,NOBLE ESPORTS,South America,36.0,11.0,18.0,9.0,6118062.0,256.86,2700.84,1439.58,15.0,3,True,Regional 2,Fall
61800672f8090ec74528a463,ERA ETERNITY,South America,29.0,7.0,18.0,4.0,6167745.0,251.76,2767.21,1350.36,8.0,1,False,Regional 2,Fall
61800672f8090ec74528a464,DREAM CONSPIRACY,South America,32.0,15.0,10.0,13.0,4481986.0,205.69,2029.47,1180.98,13.0,3,True,Regional 2,Fall
61800672f8090ec74528a464,VIPERS ESPORTS,South America,20.0,4.0,11.0,2.0,4462780.0,189.64,2153.61,1062.78,14.0,0,False,Regional 2,Fall
61800672f8090ec74528a465,ENDGAME,South America,32.0,6.0,14.0,5.0,5917291.0,290.35,2685.38,1501.49,12.0,2,False,Regional 2,Fall
61800672f8090ec74528a465,ELEVATE,South America,33.0,13.0,17.0,8.0,6127260.0,280.49,2841.79,1326.52,8.0,3,True,Regional 2,Fall
61800672f8090ec74528a466,NOVUS AEVI,South America,26.0,6.0,16.0,6.0,4301993.0,158.3,1893.73,1067.67,7.0,3,True,Regional 2,Fall
61800672f8090ec74528a466,GUIDANCE GAMING,South America,24.0,1.0,16.0,1.0,4416061.0,156.8,1870.11,1088.8,6.0,0,False,Regional 2,Fall
61800672f8090ec74528a467,TRUE NEUTRAL,South America,21.0,4.0,29.0,2.0,6532642.0,279.86,3188.53,1229.35,19.0,1,False,Regional 2,Fall
61800672f8090ec74528a467,TEAM SIGNAL,South America,39.0,7.0,15.0,4.0,6775940.0,303.76,2585.53,1824.29,17.0,3,True,Regional 2,Fall
61800672f8090ec74528a468,LEVIATÁN,South America,20.0,9.0,18.0,8.0,4794876.0,174.99,2125.71,1159.52,9.0,3,True,Regional 2,Fall
61800672f8090ec74528a468,NOCTURNS GAMING,South America,28.0,5.0,9.0,3.0,4769651.0,177.45,2191.3,1082.67,6.0,0,False,Regional 2,Fall
61800672f8090ec74528a469,FTW ESPORTS,South America,34.0,9.0,24.0,7.0,7151833.0,284.57,3358.04,1743.48,8.0,2,False,Regional 2,Fall
61800672f8090ec74528a469,ENDLXSS TEAM,South America,43.0,12.0,18.0,11.0,7461371.0,310.02,3167.76,1959.75,18.0,3,True,Regional 2,Fall
61800672f8090ec74528a46a,ERA ETERNITY,South America,38.0,7.0,19.0,7.0,7816717.0,345.87,3082.0,2023.82,15.0,3,True,Regional 2,Fall
61800672f8090ec74528a46a,ELEVATE,South America,32.0,7.0,30.0,6.0,7687437.0,321.71,3443.21,1678.21,6.0,2,False,Regional 2,Fall
61800672f8090ec74528a46b,VEGAS INFERNO,South America,29.0,10.0,17.0,9.0,7610200.0,338.99,3214.13,1902.45,16.0,3,True,Regional 2,Fall
61800672f8090ec74528a46b,NOVUS AEVI,South America,37.0,10.0,14.0,10.0,7294739.0,326.43,3219.44,1901.18,18.0,2,False,Regional 2,Fall
61800672f8090ec74528a46c,DREAM CONSPIRACY,South America,35.0,10.0,26.0,9.0,8072445.0,364.02,3783.98,1774.17,17.0,2,False,Regional 2,Fall
61800672f8090ec74528a46c,TEAM SIGNAL,South America,54.0,14.0,15.0,12.0,8435290.0,323.7,3437.47,2141.38,27.0,3,True,Regional 2,Fall
61800672f8090ec74528a46d,ENDGAME,South America,25.0,14.0,11.0,8.0,4620811.0,225.88,2241.47,1029.22,13.0,3,True,Regional 2,Fall
61800672f8090ec74528a46d,ENDLXSS TEAM,South America,21.0,5.0,8.0,5.0,4763426.0,198.72,2058.43,1196.05,8.0,0,False,Regional 2,Fall
61800672f8090ec74528a46e,GUIDANCE GAMING,South America,31.0,9.0,12.0,8.0,5884355.0,263.58,2595.51,1464.04,10.0,3,True,Regional 2,Fall
61800672f8090ec74528a46e,LEVIATÁN,South America,20.0,5.0,15.0,5.0,5956743.0,273.04,2633.13,1404.37,2.0,1,False,Regional 2,Fall
61800672f8090ec74528a46f,TRUE NEUTRAL,South America,34.0,11.0,22.0,11.0,7837301.0,310.12,3513.85,1746.31,10.0,3,True,Regional 2,Fall
61800672f8090ec74528a46f,VIPERS ESPORTS,South America,42.0,7.0,18.0,7.0,7487230.0,309.54,3235.88,2029.81,12.0,1,False,Regional 2,Fall
61800672f8090ec74528a470,DREAM CONSPIRACY,South America,50.0,11.0,18.0,5.0,6794409.0,285.8,2810.02,1848.8,16.0,3,True,Regional 2,Fall
61800672f8090ec74528a470,TRUE NEUTRAL,South America,35.0,7.0,33.0,5.0,6749731.0,298.3,3240.9,1419.89,16.0,1,False,Regional 2,Fall
61800672f8090ec74528a471,NOVUS AEVI,South America,49.0,12.0,25.0,9.0,7292538.0,381.82,3182.7,1986.43,15.0,3,True,Regional 2,Fall
61800672f8090ec74528a471,ENDGAME,South America,39.0,10.0,25.0,9.0,7214608.0,352.37,3622.5,1564.01,20.0,2,False,Regional 2,Fall
61800672f8090ec74528a472,ELEVATE,South America,25.0,9.0,18.0,7.0,5641145.0,238.99,2316.82,1378.99,11.0,3,True,Regional 2,Fall
61800672f8090ec74528a472,GUIDANCE GAMING,South America,29.0,3.0,13.0,2.0,5281694.0,254.0,2454.69,1215.31,3.0,0,False,Regional 2,Fall
6180056b143c37878b23bbaf,TOKYO VERDY ESPORTS,Asia-Pacific North,43.0,14.0,9.0,13.0,5954516.0,208.16,2232.4,1807.23,4.0,4,True,Regional 2,Fall
6180056b143c37878b23bbaf,CVENT,Asia-Pacific North,12.0,0.0,24.0,0.0,5754942.0,202.34,2929.27,1131.28,11.0,0,False,Regional 2,Fall
6180056b143c37878b23bbb0,HILLTOP PICNIC,Asia-Pacific North,32.0,4.0,19.0,4.0,6489662.0,203.39,2888.47,1463.97,9.0,0,False,Regional 2,Fall
6180056b143c37878b23bbb0,NIMMT55,Asia-Pacific North,37.0,10.0,22.0,6.0,6533614.0,202.13,2901.71,1487.79,22.0,4,True,Regional 2,Fall
6180056b143c37878b23bbb1,TEAM GANDERS,Asia-Pacific North,59.0,21.0,16.0,17.0,7737721.0,314.32,3125.01,2202.03,10.0,4,True,Regional 2,Fall
6180056b143c37878b23bbb1,ALOHA,Asia-Pacific North,22.0,6.0,27.0,3.0,7501551.0,250.56,3763.49,1576.19,15.0,1,False,Regional 2,Fall
6180056b143c37878b23bbb2,DETONATOR,Asia-Pacific North,36.0,15.0,11.0,13.0,6191319.0,253.65,2817.42,1535.2,19.0,4,True,Regional 2,Fall
6180056b143c37878b23bbb2,XAYFHERS,Asia-Pacific North,21.0,4.0,13.0,2.0,5930831.0,224.9,2955.86,1351.62,5.0,0,False,Regional 2,Fall
6180056b143c37878b23bbb3,TOKYO VERDY ESPORTS,Asia-Pacific North,43.0,14.0,20.0,10.0,8259791.0,320.05,3679.24,2105.33,8.0,4,True,Regional 2,Fall
6180056b143c37878b23bbb3,NIMMT55,Asia-Pacific North,32.0,6.0,18.0,5.0,8751153.0,301.15,3732.08,2073.25,15.0,1,False,Regional 2,Fall
6180056b143c37878b23bbb4,TEAM GANDERS,Asia-Pacific North,36.0,6.0,36.0,4.0,9573317.0,412.4,4346.61,2227.77,13.0,2,False,Regional 2,Fall
6180056b143c37878b23bbb4,DETONATOR,Asia-Pacific North,58.0,11.0,20.0,6.0,9596800.0,371.32,4305.06,2302.05,24.0,4,True,Regional 2,Fall
6180056b143c37878b23bbb5,TOKYO VERDY ESPORTS,Asia-Pacific North,40.0,12.0,17.0,8.0,6358590.0,302.45,2856.8,1641.54,6.0,4,True,Regional 2,Fall
6180056b143c37878b23bbb5,DETONATOR,Asia-Pacific North,31.0,6.0,24.0,5.0,6557388.0,271.93,2959.71,1585.58,22.0,0,False,Regional 2,Fall
6180056b143c37878b23bbb6,TOKYO VERDY ESPORTS,Asia-Pacific North,22.0,7.0,14.0,6.0,7179418.0,312.35,3262.2,1826.27,13.0,4,True,Regional 2,Fall
6180056b143c37878b23bbb6,DETONATOR,Asia-Pacific North,22.0,5.0,12.0,4.0,7373193.0,317.28,3387.33,1713.69,18.0,1,False,Regional 2,Fall
618005e5f8090ec74528a44a,TEAM BDS,Europe,56.0,12.0,22.0,10.0,8836182.0,405.7,3868.63,2249.84,16.0,4,True,Regional 2,Fall
618005e5f8090ec74528a44a,00 NATION,Europe,35.0,6.0,38.0,6.0,8913416.0,417.4,4170.35,1958.34,18.0,2,False,Regional 2,Fall
618005e5f8090ec74528a44b,DIGNITAS,Europe,68.0,7.0,32.0,6.0,8142841.0,391.59,3277.26,2230.44,9.0,4,True,Regional 2,Fall
618005e5f8090ec74528a44b,SK GAMING,Europe,46.0,6.0,45.0,6.0,7927618.0,386.5,3950.14,1578.81,13.0,2,False,Regional 2,Fall
618005e5f8090ec74528a44c,MISFITS GAMING,Europe,43.0,12.0,14.0,10.0,6645492.0,336.77,2842.92,1605.7,14.0,4,True,Regional 2,Fall
618005e5f8090ec74528a44c,SMPR ESPORTS,Europe,26.0,4.0,21.0,2.0,6431712.0,287.8,2775.32,1619.87,7.0,0,False,Regional 2,Fall
618005e5f8090ec74528a44d,TEAM VITALITY,Europe,33.0,11.0,14.0,8.0,6634003.0,288.92,2981.24,1480.56,11.0,4,True,Regional 2,Fall
618005e5f8090ec74528a44d,THE FLYING DUTCHMEN,Europe,24.0,3.0,19.0,3.0,6572484.0,273.45,2860.5,1573.9,6.0,0,False,Regional 2,Fall
618005e5f8090ec74528a44e,TEAM BDS,Europe,31.0,2.0,28.0,2.0,5820546.0,281.1,2739.6,1332.4,7.0,1,False,Regional 2,Fall
618005e5f8090ec74528a44e,DIGNITAS,Europe,44.0,10.0,23.0,7.0,6052242.0,298.62,2602.09,1519.75,22.0,4,True,Regional 2,Fall
618005e5f8090ec74528a44f,MISFITS GAMING,Europe,55.0,6.0,35.0,5.0,9933653.0,511.49,4096.83,2540.66,17.0,2,False,Regional 2,Fall
618005e5f8090ec74528a44f,TEAM VITALITY,Europe,57.0,11.0,38.0,10.0,9839817.0,475.93,4465.95,2170.65,16.0,4,True,Regional 2,Fall
618005e5f8090ec74528a450,DIGNITAS,Europe,51.0,12.0,25.0,8.0,9504105.0,452.14,4010.15,2480.9,16.0,4,True,Regional 2,Fall
618005e5f8090ec74528a450,TEAM VITALITY,Europe,42.0,11.0,32.0,10.0,9686847.0,420.3,4454.8,2034.71,15.0,2,False,Regional 2,Fall
618005e5f8090ec74528a451,DIGNITAS,Europe,33.0,10.0,34.0,8.0,7589079.0,362.37,3368.98,1778.32,29.0,4,True,Regional 2,Fall
618005e5f8090ec74528a451,TEAM VITALITY,Europe,46.0,4.0,16.0,4.0,7782949.0,348.88,3261.66,1839.39,12.0,0,False,Regional 2,Fall
6180068e143c37878b23bbd8,FURIA ESPORTS,South America,78.0,14.0,35.0,13.0,10778894.0,547.67,4802.3,2815.52,17.0,3,False,Regional 2,Fall
6180068e143c37878b23bbd8,NOVUS AEVI,South America,54.0,15.0,47.0,9.0,10932940.0,534.41,4872.74,2790.04,28.0,4,True,Regional 2,Fall
6180068e143c37878b23bbd9,TEAM SIGNAL,South America,31.0,8.0,14.0,3.0,8159241.0,340.01,3678.38,1801.08,18.0,1,False,Regional 2,Fall
6180068e143c37878b23bbd9,VEGAS INFERNO,South America,35.0,16.0,19.0,13.0,8115866.0,375.49,3507.1,1982.82,22.0,4,True,Regional 2,Fall
6180068e143c37878b23bbda,NOBLE ESPORTS,South America,50.0,17.0,25.0,15.0,7829548.0,353.75,3292.33,1994.54,21.0,4,True,Regional 2,Fall
6180068e143c37878b23bbda,ELEVATE,South America,34.0,4.0,22.0,3.0,7707156.0,327.33,3481.6,1762.66,11.0,1,False,Regional 2,Fall
6180068e143c37878b23bbdb,ERA ETERNITY,South America,91.0,12.0,36.0,12.0,12552503.0,566.01,4928.44,3286.06,23.0,4,True,Regional 2,Fall
6180068e143c37878b23bbdb,DREAM CONSPIRACY,South America,48.0,9.0,61.0,6.0,11781060.0,536.52,5785.02,2409.11,20.0,3,False,Regional 2,Fall
6180068e143c37878b23bbdc,NOVUS AEVI,South America,46.0,12.0,46.0,11.0,10905482.0,502.69,5121.75,2498.65,28.0,4,True,Regional 2,Fall
6180068e143c37878b23bbdc,VEGAS INFERNO,South America,73.0,14.0,26.0,13.0,11431725.0,493.5,4390.93,3217.8,24.0,3,False,Regional 2,Fall
6180068e143c37878b23bbdd,NOBLE ESPORTS,South America,41.0,7.0,24.0,7.0,7873345.0,317.18,3163.71,2005.14,25.0,1,False,Regional 2,Fall
6180068e143c37878b23bbdd,ERA ETERNITY,South America,38.0,9.0,24.0,7.0,7660942.0,302.7,3535.12,1615.54,17.0,4,True,Regional 2,Fall
6180068e143c37878b23bbde,NOVUS AEVI,South America,50.0,12.0,28.0,10.0,9432925.0,459.43,4262.63,2364.28,18.0,2,False,Regional 2,Fall
6180068e143c37878b23bbde,ERA ETERNITY,South America,52.0,15.0,29.0,11.0,9738873.0,425.52,4229.21,2394.22,15.0,4,True,Regional 2,Fall
6180068e143c37878b23bbdf,NOVUS AEVI,South America,44.0,9.0,38.0,6.0,8423508.0,390.3,3745.7,2222.64,27.0,1,False,Regional 2,Fall
6180068e143c37878b23bbdf,ERA ETERNITY,South America,52.0,13.0,27.0,7.0,8964102.0,387.0,3820.3,2155.38,27.0,4,True,Regional 2,Fall
618006f4143c37878b23bbe1,DAPPER DOGS,Sub-Saharan Africa,42.0,17.0,6.0,12.0,4697019.0,122.28,2085.93,1319.47,8.0,3,True,Regional 2,Fall
618006f4143c37878b23bbe1,ESTYA,Sub-Saharan Africa,13.0,5.0,17.0,3.0,4659219.0,105.64,2420.6,984.64,8.0,0,False,Regional 2,Fall
618006f4143c37878b23bbe3,INFERNO,Sub-Saharan Africa,26.0,10.0,4.0,7.0,4777139.0,149.52,1703.6,1428.32,6.0,3,True,Regional 2,Fall
618006f4143c37878b23bbe3,BIJU E-SPORT,Sub-Saharan Africa,10.0,4.0,10.0,2.0,4279678.0,124.87,2246.11,834.39,9.0,0,False,Regional 2,Fall
618006f4143c37878b23bbe5,BENCHWARMERS,Sub-Saharan Africa,34.0,7.0,18.0,6.0,7566751.0,185.3,3495.55,1679.07,11.0,2,False,Regional 2,Fall
618006f4143c37878b23bbe5,CRIMSON,Sub-Saharan Africa,33.0,12.0,23.0,9.0,7217615.0,181.89,3518.6,1660.23,12.0,3,True,Regional 2,Fall
618006f4143c37878b23bbe9,DAPPER DOGS,Sub-Saharan Africa,34.0,6.0,13.0,5.0,5543206.0,179.36,2554.1,1324.5,16.0,3,True,Regional 2,Fall
618006f4143c37878b23bbe9,CRIMSON,Sub-Saharan Africa,23.0,2.0,21.0,2.0,5420383.0,128.8,2543.64,1311.9,8.0,0,False,Regional 2,Fall
618006f4143c37878b23bbeb,INFERNO,Sub-Saharan Africa,11.0,2.0,14.0,0.0,4592192.0,127.68,2032.97,1088.89,5.0,0,False,Regional 2,Fall
618006f4143c37878b23bbeb,LOST LEGION GIANTS,Sub-Saharan Africa,28.0,10.0,8.0,6.0,4434365.0,151.78,1972.21,1171.81,12.0,3,True,Regional 2,Fall
618006f4143c37878b23bbf0,DAPPER DOGS,Sub-Saharan Africa,17.0,2.0,10.0,1.0,4296033.0,84.85,2162.25,844.54,7.0,0,False,Regional 2,Fall
618006f4143c37878b23bbf0,DWYM,Sub-Saharan Africa,23.0,8.0,9.0,6.0,4685464.0,102.06,1824.9,1198.19,12.0,3,True,Regional 2,Fall
618006f4143c37878b23bbf3,INFERNO,Sub-Saharan Africa,40.0,10.0,14.0,9.0,6151864.0,178.36,2517.59,1609.45,12.0,3,True,Regional 2,Fall
618006f4143c37878b23bbf3,ACES!,Sub-Saharan Africa,26.0,7.0,21.0,5.0,5845702.0,146.85,2882.04,1234.13,10.0,1,False,Regional 2,Fall
618006f4143c37878b23bbf5,CRIMSON,Sub-Saharan Africa,17.0,3.0,9.0,1.0,4343323.0,118.96,2180.38,972.67,9.0,0,False,Regional 2,Fall
618006f4143c37878b23bbf5,TEAM FSN,Sub-Saharan Africa,32.0,13.0,11.0,12.0,4529080.0,156.19,1959.37,1204.39,10.0,3,True,Regional 2,Fall
618006f4143c37878b23bbf8,DAPPER DOGS,Sub-Saharan Africa,17.0,2.0,10.0,2.0,4294640.0,145.3,1960.12,1007.76,6.0,0,False,Regional 2,Fall
618006f4143c37878b23bbf8,SLIM TYGER,Sub-Saharan Africa,19.0,6.0,11.0,5.0,4480418.0,145.38,1987.58,986.33,9.0,3,True,Regional 2,Fall
618006f4143c37878b23bbf9,MIST ESPORTS,Sub-Saharan Africa,33.0,8.0,5.0,4.0,6212151.0,167.4,2864.46,1462.79,17.0,3,True,Regional 2,Fall
618006f4143c37878b23bbf9,INFERNO,Sub-Saharan Africa,16.0,6.0,17.0,4.0,6474968.0,166.03,2752.14,1560.46,11.0,1,False,Regional 2,Fall
618006f4143c37878b23bbfd,CRIMSON,Sub-Saharan Africa,45.0,9.0,19.0,6.0,8419930.0,210.64,3774.01,2188.47,9.0,2,False,Regional 2,Fall
618006f4143c37878b23bbfd,WIN WIN,Sub-Saharan Africa,32.0,10.0,19.0,6.0,8307947.0,231.77,4123.91,1821.41,4.0,3,True,Regional 2,Fall
618006f4143c37878b23bbff,DAPPER DOGS,Sub-Saharan Africa,27.0,12.0,5.0,9.0,5030052.0,149.94,2101.61,1364.13,7.0,3,True,Regional 2,Fall
618006f4143c37878b23bbff,SLAPSQUEEZE,Sub-Saharan Africa,14.0,5.0,9.0,5.0,4899511.0,135.31,2456.5,1021.41,10.0,0,False,Regional 2,Fall
618006f4143c37878b23bc00,INFERNO,Sub-Saharan Africa,28.0,11.0,12.0,7.0,6242517.0,171.74,2571.45,1637.81,13.0,3,True,Regional 2,Fall
618006f4143c37878b23bc00,BENCHWARMERS,Sub-Saharan Africa,24.0,9.0,13.0,6.0,5905448.0,139.98,2969.09,1231.02,8.0,1,False,Regional 2,Fall
61800721f8090ec74528a473,PIRATES EXDEE,Sub-Saharan Africa,31.0,13.0,6.0,12.0,4510603.0,178.92,1704.2,1508.85,3.0,3,True,Regional 2,Fall
61800721f8090ec74528a473,TEAM FSN,Sub-Saharan Africa,12.0,3.0,12.0,1.0,4535625.0,175.6,2325.79,889.61,3.0,0,False,Regional 2,Fall
61800721f8090ec74528a474,ATK,Sub-Saharan Africa,35.0,11.0,5.0,9.0,4828830.0,155.05,1791.23,1453.21,8.0,3,True,Regional 2,Fall
61800721f8090ec74528a474,MILS ESPORTS,Sub-Saharan Africa,13.0,3.0,13.0,2.0,4622958.0,136.18,2444.45,789.03,4.0,0,False,Regional 2,Fall
61800721f8090ec74528a475,ORGLESS,Sub-Saharan Africa,31.0,9.0,7.0,8.0,4601560.0,181.3,1813.72,1439.01,4.0,3,True,Regional 2,Fall
61800721f8090ec74528a475,DWYM,Sub-Saharan Africa,12.0,5.0,17.0,4.0,4719683.0,148.8,2475.0,785.35,7.0,0,False,Regional 2,Fall
61800721f8090ec74528a476,BRAVADO GAMING,Sub-Saharan Africa,44.0,15.0,7.0,13.0,4632384.0,146.69,1701.93,1538.92,5.0,3,True,Regional 2,Fall
61800721f8090ec74528a476,INFERNO,Sub-Saharan Africa,12.0,3.0,15.0,2.0,4700500.0,114.92,2405.74,841.27,7.0,0,False,Regional 2,Fall
61800721f8090ec74528a477,OUT OF RETIREMENT,Sub-Saharan Africa,14.0,3.0,19.0,2.0,4512891.0,137.31,2140.54,1005.54,7.0,0,False,Regional 2,Fall
61800721f8090ec74528a477,LOST LEGION GIANTS,Sub-Saharan Africa,37.0,11.0,11.0,9.0,4552184.0,170.46,1915.28,1234.11,7.0,3,True,Regional 2,Fall
61800721f8090ec74528a478,EXOTIC ESPORTS,Sub-Saharan Africa,46.0,12.0,31.0,9.0,7945318.0,212.6,3537.84,1903.85,8.0,3,True,Regional 2,Fall
61800721f8090ec74528a478,DAPPER DOGS,Sub-Saharan Africa,51.0,9.0,26.0,5.0,7783195.0,203.13,3588.02,1854.27,10.0,2,False,Regional 2,Fall
61800721f8090ec74528a479,ATOMIC ESPORTS,Sub-Saharan Africa,32.0,8.0,13.0,8.0,5807253.0,176.53,2542.97,1439.17,10.0,3,True,Regional 2,Fall
61800721f8090ec74528a479,MIST ESPORTS,Sub-Saharan Africa,19.0,4.0,20.0,4.0,5814001.0,168.25,2467.47,1507.11,8.0,1,False,Regional 2,Fall
61800721f8090ec74528a47a,ANARCHY GAMING,Sub-Saharan Africa,45.0,11.0,7.0,8.0,6250555.0,160.12,2424.25,1806.25,12.0,3,True,Regional 2,Fall
61800721f8090ec74528a47a,AUFBAU,Sub-Saharan Africa,19.0,9.0,22.0,5.0,6073839.0,185.67,2953.59,1270.47,8.0,1,False,Regional 2,Fall
61800721f8090ec74528a47b,PIRATES EXDEE,Sub-Saharan Africa,38.0,12.0,8.0,10.0,4614282.0,165.58,1620.26,1505.62,6.0,3,True,Regional 2,Fall
61800721f8090ec74528a47b,EXOTIC ESPORTS,Sub-Saharan Africa,12.0,1.0,17.0,0.0,4360992.0,171.22,2384.03,745.7,7.0,0,False,Regional 2,Fall
61800721f8090ec74528a47c,ATK,Sub-Saharan Africa,36.0,16.0,8.0,9.0,4699406.0,173.43,2068.08,1171.85,14.0,3,True,Regional 2,Fall
61800721f8090ec74528a47c,ANARCHY GAMING,Sub-Saharan Africa,13.0,2.0,15.0,2.0,4589957.0,164.1,2060.64,1145.24,6.0,0,False,Regional 2,Fall
61800721f8090ec74528a47d,ORGLESS,Sub-Saharan Africa,40.0,12.0,20.0,11.0,6725501.0,200.65,3218.51,1529.3,5.0,3,True,Regional 2,Fall
61800721f8090ec74528a47d,ATOMIC ESPORTS,Sub-Saharan Africa,35.0,9.0,20.0,6.0,7137669.0,221.28,3021.9,1741.72,11.0,2,False,Regional 2,Fall
61800721f8090ec74528a47e,BRAVADO GAMING,Sub-Saharan Africa,34.0,14.0,17.0,11.0,5959800.0,238.48,2546.26,1614.0,9.0,3,True,Regional 2,Fall
61800721f8090ec74528a47e,LOST LEGION GIANTS,Sub-Saharan Africa,25.0,6.0,17.0,5.0,5937886.0,218.41,2837.38,1336.84,15.0,1,False,Regional 2,Fall
61800721f8090ec74528a47f,DAPPER DOGS,Sub-Saharan Africa,38.0,13.0,23.0,7.0,7727171.0,219.22,3858.02,1786.05,12.0,3,True,Regional 2,Fall
61800721f8090ec74528a47f,TEAM FSN,Sub-Saharan Africa,43.0,13.0,20.0,11.0,8030707.0,259.09,3505.43,2143.0,14.0,2,False,Regional 2,Fall
61800721f8090ec74528a480,AUFBAU,Sub-Saharan Africa,34.0,13.0,15.0,8.0,6579149.0,193.85,2718.22,1801.89,14.0,3,True,Regional 2,Fall
61800721f8090ec74528a480,MILS ESPORTS,Sub-Saharan Africa,26.0,7.0,16.0,3.0,6470252.0,180.34,3192.28,1338.84,16.0,1,False,Regional 2,Fall
61800721f8090ec74528a481,MIST ESPORTS,Sub-Saharan Africa,22.0,8.0,8.0,7.0,4472536.0,160.7,1867.28,1207.72,5.0,3,True,Regional 2,Fall
61800721f8090ec74528a481,DWYM,Sub-Saharan Africa,18.0,4.0,6.0,4.0,4592317.0,143.43,2096.66,988.37,9.0,0,False,Regional 2,Fall
61800721f8090ec74528a482,OUT OF RETIREMENT,Sub-Saharan Africa,41.0,14.0,14.0,11.0,7220390.0,216.59,3374.49,1783.99,10.0,3,True,Regional 2,Fall
61800721f8090ec74528a482,INFERNO,Sub-Saharan Africa,28.0,10.0,17.0,6.0,7360436.0,237.37,3367.44,1779.87,6.0,1,False,Regional 2,Fall
61800721f8090ec74528a483,ATK,Sub-Saharan Africa,29.0,7.0,24.0,6.0,6219750.0,180.94,2835.04,1383.71,17.0,1,False,Regional 2,Fall
